SPECIES,LATITUDE,LONGITUDE
KANGAROO,-35.38849657,149.1661716
KANGAROO,-35.3989659,149.1522313
KANGAROO,-35.39341924,149.1037764
KANGAROO,-35.38467523,149.0943931
KANGAROO,-35.38682691,149.1154456
KANGAROO,-35.2971635,149.0341438
KANGAROO,-35.38310987,149.0866668
KANGAROO,-35.37273092,149.0641909
KANGAROO,-35.43317474,149.1075241
KANGAROO,-35.53899273,149.1366237
KANGAROO,-35.44416976,149.1033616
KANGAROO,-35.44571844,149.1108603
KANGAROO,-35.15666024,149.1520088
KANGAROO,-35.15673014,149.1549407
KANGAROO,-35.37898941,149.0737916
KANGAROO,-35.27854383,149.0804866
KANGAROO,-35.2661061,149.0548696
WALLAROO,-35.28842094,149.1680934
KANGAROO,-35.45154302,149.0807084
KANGAROO,-35.39370755,149.1042884
KANGAROO,-35.33715659,149.0005879
KANGAROO,-35.28256912,149.1500477
WOMBAT,-35.41737558,149.1381811
OTHER,-35.18670817,149.1426501
WOMBAT,-35.40104811,149.0780163
OTHER,-35.45003201,149.1244269
WOMBAT,-35.53423467,149.1389338
WOMBAT,-35.50738405,149.073119
POSSUM,-35.24138408,149.0319991
WOMBAT,-35.46129054,149.1040617
KANGAROO,-35.29199722,149.0370392
KANGAROO,-35.35052688,149.1529666
KANGAROO,-35.23369248,149.1279924
KANGAROO,-35.23491981,149.1293678
KANGAROO,-35.37879062,149.134022
KANGAROO,-35.27671296,149.0772965
KANGAROO,-35.27863722,149.107086
SWAMP WALLABY,-35.37919256,149.0753653
KANGAROO,-35.38501016,149.0943128
KANGAROO,-35.21453541,149.1869123
KANGAROO,-35.21671605,149.1835506
KANGAROO,-35.15601986,149.1580892
KANGAROO,-35.23529177,149.1661193
KANGAROO,-35.4260491,149.0698632
KANGAROO,-35.40874394,149.1196771
KANGAROO,-35.18196105,149.1479728
KANGAROO,-35.410372,149.1178829
KANGAROO,-35.368344,149.1081106
KANGAROO,-35.18061794,149.1433902
KANGAROO,-35.25076037,149.1546898
KANGAROO,-35.39290353,149.1029753
KANGAROO,-35.39313011,149.106834
KANGAROO,-35.38595306,149.1683096
KANGAROO,-35.28484335,149.1686147
KANGAROO,-35.39319144,149.103484
KANGAROO,-35.28016391,149.146292
KANGAROO,-35.27743007,149.1628423
KANGAROO,-35.38378767,149.0808292
KANGAROO,-35.22888683,149.1960614
KANGAROO,-35.24477557,149.086071
KANGAROO,-35.4100363,149.1446097
KANGAROO,-35.33796809,149.1027802
KANGAROO,-35.31225035,149.1226255
KANGAROO,-35.44352133,149.0986083
KANGAROO,-35.4433672,149.0965659
KANGAROO,-35.26875923,149.1961377
KANGAROO,-35.21888508,149.1809979
KANGAROO,-35.33608277,149.1210317
KANGAROO,-35.31314132,149.1013812
KANGAROO,-35.39789085,149.1533157
KANGAROO,-35.27779746,149.0794801
KANGAROO,-35.36143021,149.1304834
KANGAROO,-35.15497246,149.1228854
KANGAROO,-35.44630462,149.0927478
KANGAROO,-35.39328045,149.1588913
KANGAROO,-35.15266556,149.112715
KANGAROO,-35.24013526,149.1112351
KANGAROO,-35.38205819,149.0425551
KANGAROO,-35.44544773,149.1130681
KANGAROO,-35.43275291,149.0876981
KANGAROO,-35.28385608,149.1589456
KANGAROO,-35.1821634,149.1492806
KANGAROO,-35.28280669,149.1491959
KANGAROO,-35.46110195,149.0929022
KANGAROO,-35.44816346,149.1134852
KANGAROO,-35.32324235,149.0569915
KANGAROO,-35.35537328,149.1656903
KANGAROO,-35.43912033,149.1270982
KANGAROO,-35.43879199,149.1267187
KANGAROO,-35.2932926,149.1734815
KANGAROO,-35.28350835,149.1517408
KANGAROO,-35.39603587,149.1047491
KANGAROO,-35.44155717,149.0865181
KANGAROO,-35.29711748,149.1248031
0,-35.15422306,149.1560147
KANGAROO,-35.32965792,149.2304968
KANGAROO,-35.26737887,149.1477085
KANGAROO,-35.2905866,149.1735469
KANGAROO,-35.32690509,149.0898697
KANGAROO,-35.38047795,149.0774023
KANGAROO,-35.37598897,149.0925819
KANGAROO,-35.33836508,149.1024214
KANGAROO,-35.40691049,149.1383151
KANGAROO,-35.44506078,149.1083119
KANGAROO,-35.34735222,149.083922
KANGAROO,-35.37692418,149.1145977
KANGAROO,-35.24372527,149.0356065
KANGAROO,-35.23161288,149.1236818
KANGAROO,-35.32469668,149.1210258
KANGAROO,-35.18872218,149.0828255
KANGAROO,-35.24261577,149.1106916
KANGAROO,-35.24270761,149.1108135
KANGAROO,-35.28851497,149.0794626
KANGAROO,-35.25069274,149.1500508
KANGAROO,-35.36270157,149.1053698
KANGAROO,-35.25594972,149.140492
KANGAROO,-35.25800509,149.1393227
KANGAROO,-35.25333702,149.0258518
KANGAROO,-35.32364855,149.11997
KANGAROO,-35.32897207,149.1109424
KANGAROO,-35.39494169,149.1417521
KANGAROO,-35.40289882,149.1446673
KANGAROO,-35.2724531,149.0880371
KANGAROO,-35.44016858,149.0890246
OTHER,-35.19059178,149.0507708
KANGAROO,-35.32396156,149.0967558
WALLABY,-35.25984578,149.0946235
KANGAROO,-35.38274962,149.174021
KANGAROO,-35.38306118,149.1739119
KANGAROO,-35.28183267,149.1633346
KANGAROO,-35.25985444,149.1022646
KANGAROO,-35.38198247,149.0790431
KANGAROO,-35.15943189,149.1334025
KANGAROO,-35.27154563,149.0756283
WALLABY,-35.25890412,149.0917717
OTHER,-35.33737862,149.1019844
KANGAROO,-35.18389522,149.0908645
KANGAROO,-35.41147862,149.1448808
KANGAROO,-35.3204586,149.2013792
KANGAROO,-35.41043251,149.1344287
0,-35.29263107,149.0928414
KANGAROO,-35.373402,149.1322463
KANGAROO,-35.3831359,149.0798142
KANGAROO,-35.3200884,149.2102914
KANGAROO,-35.32488572,149.2225185
KANGAROO,-35.32609123,149.3727341
KANGAROO,-35.32683095,149.0899304
KANGAROO,-35.3286032,149.1590459
RED NECKED WALLABY,-35.26813835,149.0869053
KANGAROO,-35.37310168,149.1319201
KANGAROO,-35.21794032,149.1380093
KANGAROO,-35.25745253,149.0270511
KANGAROO,-35.28092453,149.0429098
KANGAROO,-35.38924013,149.1132555
KANGAROO,-35.38875152,149.1317684
KANGAROO,-35.37888723,149.1815859
KANGAROO,-35.38082299,149.1698073
KANGAROO,-35.37911902,149.1699837
KANGAROO,-35.22300518,149.1276551
WALLABY,-35.29357637,149.1419505
KANGAROO,-35.21170328,149.1763404
KANGAROO,-35.33822337,149.1749389
KANGAROO,-35.30199227,149.1541451
KANGAROO,-35.37290582,149.0529631
KANGAROO,-35.22186776,149.1289662
KANGAROO,-35.38004445,149.093466
KANGAROO,-35.29902458,149.1264421
KANGAROO,-35.35935175,149.1315083
KANGAROO,-35.29494658,149.1599809
KANGAROO,-35.32047,149.0615267
KANGAROO,-35.43254919,149.1020067
KANGAROO,-35.34508105,149.1305985
KANGAROO,-35.20588922,149.1998893
KANGAROO,-35.28481012,149.1612253
KANGAROO,-35.225939,149.072915
KANGAROO,-35.29819918,149.0690217
KANGAROO,-35.38222682,149.0952966
KANGAROO,-35.38519062,149.0956038
KANGAROO,-35.34203113,149.0668087
KANGAROO,-35.16846095,149.0954296
KANGAROO,-35.38364203,149.090921
KANGAROO,-35.20434525,149.0508207
KANGAROO,-35.28210867,149.1501006
KANGAROO,-35.33194093,149.122441
KANGAROO,-35.35604217,149.075288
KANGAROO,-35.32434532,149.0931738
KANGAROO,-35.38226698,149.0951487
KANGAROO,-35.35544352,149.1008151
KANGAROO,-35.26923255,149.1330397
KANGAROO,-35.1682684,149.1161286
KANGAROO,-35.17414132,149.0639404
KANGAROO,-35.23337205,149.1952726
KANGAROO,-35.26076007,149.1540218
KANGAROO,-35.23271097,149.1976579
KANGAROO,-35.27163245,149.0880678
KANGAROO,-35.33197595,149.0083362
KANGAROO,-35.26899795,149.0479756
KANGAROO,-35.2370867,149.1940477
KANGAROO,-35.20567945,149.1987241
KANGAROO,-35.35969368,149.0683337
KANGAROO,-35.20903173,149.192218
KANGAROO,-35.31728648,149.0908494
KANGAROO,-35.3121985,149.1082124
KANGAROO,-35.32635917,149.0088883
KANGAROO,-35.39835417,149.0718364
KANGAROO,-35.37530203,149.1110728
KANGAROO,-35.28440515,149.0868668
KANGAROO,-35.1928739,149.0294474
KANGAROO,-35.34560567,149.1162371
KANGAROO,-35.4454316,149.1306933
KANGAROO,-35.27779338,149.0800401
KANGAROO,-35.44563675,149.1088189
KANGAROO,-35.48164617,149.147044
KANGAROO,-35.29759565,149.1872675
KANGAROO,-35.32207663,149.2171487
KANGAROO,-35.32165827,149.2164084
KANGAROO,-35.3480334,149.0721904
KANGAROO,-35.38908738,149.1330483
KANGAROO,-35.39284967,149.1590616
KANGAROO,-35.57621975,149.1350526
KANGAROO,-35.33082932,149.1628978
KANGAROO,-35.32271799,149.3814324
KANGAROO,-35.28148634,149.1468067
KANGAROO,-35.28429267,149.1695227
KANGAROO,-35.37377102,149.05909
KANGAROO,-35.2943563,149.1723617
KANGAROO,-35.22667844,149.1437916
KANGAROO,-35.28556197,149.0824475
KANGAROO,-35.40429505,149.1104732
KANGAROO,-35.39377297,149.162615
KANGAROO,-35.42816808,149.0744313
KANGAROO,-35.22480417,149.1222307
KANGAROO,-35.25959624,149.1031761
KANGAROO,-35.44935105,149.0476638
KANGAROO,-35.37252582,149.0632961
KANGAROO,-35.18253153,149.1489072
KANGAROO,-35.37297244,149.0647633
KANGAROO,-35.34795077,149.1236428
KANGAROO,-35.34778743,149.1244739
KANGAROO,-35.34794102,149.1382174
KANGAROO,-35.2063332,149.1971094
KANGAROO,-35.25267483,149.1607151
KANGAROO,-35.37652457,149.1333521
KANGAROO,-35.25222432,149.1618597
0,-35.39110772,149.110707
KANGAROO,-35.36537294,149.1670434
RED NECKED WALLABY,-35.25522587,149.0872634
KANGAROO,-35.40831003,149.0631704
KANGAROO,-35.37324788,149.0665491
KANGAROO,-35.35630448,149.1655128
KANGAROO,-35.32604867,149.0959814
KANGAROO,-35.21329763,149.1851091
KANGAROO,-35.31013458,149.0619765
KANGAROO,-35.21959279,149.1793359
KANGAROO,-35.20967243,149.1909892
KANGAROO,-35.21113473,149.1897554
KANGAROO,-35.20721533,149.1947301
KANGAROO,-35.46220317,149.10715
KANGAROO,-35.26156833,149.0560172
KANGAROO,-35.32199192,149.1454015
KANGAROO,-35.21290993,149.1124131
KANGAROO,-35.20578045,149.2001572
KANGAROO,-35.21202432,149.1894907
KANGAROO,-35.32885453,149.0523279
KANGAROO,-35.2057323,149.1006163
WALLAROO,-35.18254246,149.0748795
KANGAROO,-35.23097662,149.0797421
KANGAROO,-35.25963159,149.2625769
KANGAROO,-35.19833318,149.0904878
KANGAROO,-35.31087538,149.1206391
KANGAROO,-35.15304685,149.1136946
KANGAROO,-35.1708947,149.1166165
KANGAROO,-35.2972315,149.1343228
KANGAROO,-35.52491507,149.1434868
KANGAROO,-35.15297935,149.1175414
KANGAROO,-35.2559642,149.1601669
KANGAROO,-35.34459605,149.1378996
KANGAROO,-35.28557088,149.102108
KANGAROO,-35.36982121,149.1700615
KANGAROO,-35.37807089,149.1144647
KANGAROO,-35.20233893,149.1306718
KANGAROO,-35.27046383,148.9681149
KANGAROO,-35.32368258,149.3778355
KANGAROO,-35.1829205,149.0747916
KANGAROO,-35.23378127,149.1278155
KANGAROO,-35.31998292,149.2076414
KANGAROO,-35.34643815,149.1199011
KANGAROO,-35.34151053,149.1524419
KANGAROO,-35.32883128,149.2302387
KANGAROO,-35.32123043,149.1166848
KANGAROO,-35.20257562,149.0432737
KANGAROO,-35.28599345,149.0397673
WALLABY,-35.29202363,149.0944263
KANGAROO,-35.34660093,149.1203523
KANGAROO,-35.28262804,149.147772
KANGAROO,-35.26818833,149.087381
KANGAROO,-35.24847473,149.0773881
KANGAROO,-35.27746709,149.0792721
KANGAROO,-35.29393206,148.9955387
KANGAROO,-35.34835682,149.1380665
KANGAROO,-35.44032866,149.0877289
WALLABY,-35.381735,149.0790338
KANGAROO,-35.38959077,149.1343344
KANGAROO,-35.20700041,149.0268813
KANGAROO,-35.1965433,149.0894175
KANGAROO,-35.39265623,149.0785559
KANGAROO,-35.23055082,149.1733177
KANGAROO,-35.36713,149.0839896
KANGAROO,-35.3287724,149.0636019
KANGAROO,-35.23243258,149.172303
KANGAROO,-35.31150542,149.0681403
KANGAROO,-35.2479738,149.1101039
WALLABY,-35.2541003,149.0936404
KANGAROO,-35.21871617,149.1049073
KANGAROO,-35.21933422,149.118498
KANGAROO,-35.19068158,149.050828
KANGAROO,-35.30064202,149.1485888
KANGAROO,-35.3302753,149.1227782
KANGAROO,-35.32916064,149.1225163
KANGAROO,-35.4165376,149.1298244
KANGAROO,-35.20651858,149.1946875
KANGAROO,-35.20566688,149.1988055
KANGAROO,-35.21981783,149.1801537
KANGAROO,-35.26697614,149.1455238
KANGAROO,-35.23281245,149.0506681
KANGAROO,-35.23871438,149.1660093
WALLAROO,-35.3727903,149.0574312
KANGAROO,-35.23680052,149.194159
KANGAROO,-35.27655407,149.0735297
KANGAROO,-35.27197647,148.9690985
KANGAROO,-35.20383315,149.0977339
KANGAROO,-35.26921385,149.0458334
KANGAROO,-35.21942353,149.0427643
KANGAROO,-35.19757105,149.0906689
KANGAROO,-35.21880658,149.195698
KANGAROO,-35.27153217,149.0568391
WALLAROO,-35.38320463,149.1184726
KANGAROO,-35.25289262,149.0831226
KANGAROO,-35.32759065,149.100328
KANGAROO,-35.2998125,149.1759539
KANGAROO,-35.28806458,149.1675522
KANGAROO,-35.2128614,149.17864
KANGAROO,-35.32113275,149.0885622
KANGAROO,-35.25212113,149.0982053
KANGAROO,-35.19511933,149.1444992
KANGAROO,-35.17701748,149.0843899
KANGAROO,-35.2432846,149.0736869
KANGAROO,-35.20555826,149.1328523
KANGAROO,-35.28613952,149.1641153
KANGAROO,-35.19046446,149.0954667
KANGAROO,-35.34051125,149.1821901
KANGAROO,-35.42533803,149.1032705
KANGAROO,-35.20396825,149.0425362
KANGAROO,-35.19203519,149.0440191
KANGAROO,-35.22328572,149.0394929
KANGAROO,-35.26122635,149.0552476
KANGAROO,-35.25926242,149.1052062
KANGAROO,-35.22369827,149.196301
KANGAROO,-35.27425003,149.1870485
KANGAROO,-35.32059163,149.1920368
KANGAROO,-35.3202038,149.2031184
KANGAROO,-35.34710996,149.1203684
KANGAROO,-35.28674883,149.1652391
WALLABY,-35.30130411,149.03361
KANGAROO,-35.23829181,149.1662567
KANGAROO,-35.45668757,149.0957311
KANGAROO,-35.15336037,149.1563373
KANGAROO,-35.19793108,149.1308959
KANGAROO,-35.2806202,149.1466015
KANGAROO,-35.34507674,149.1486059
KANGAROO,-35.33777287,149.1019908
KANGAROO,-35.23172818,149.0988397
KANGAROO,-35.2892568,149.1688355
KANGAROO,-35.2944905,149.1727317
KANGAROO,-35.28950927,149.1688507
KANGAROO,-35.28829625,149.1675768
KANGAROO,-35.18119275,149.1458721
KANGAROO,-35.37971422,149.1142444
KANGAROO,-35.38189687,149.1156074
KANGAROO,-35.22303333,149.1712341
KANGAROO,-35.25096318,149.0788375
KANGAROO,-35.28191267,149.1462577
KANGAROO,-35.28263102,149.146222
KANGAROO,-35.23461372,149.166398
KANGAROO,-35.20651597,149.1961666
KANGAROO,-35.37621301,149.0562301
KANGAROO,-35.4028237,149.1061827
KANGAROO,-35.32500052,149.0643599
KANGAROO,-35.27515955,149.0873005
KANGAROO,-35.32084947,149.0503888
KANGAROO,-35.29506527,148.9248932
KANGAROO,-35.26562711,149.1474766
KANGAROO,-35.46402298,149.0958676
KANGAROO,-35.4625479,149.105431
KANGAROO,-35.25151112,149.1632613
KANGAROO,-35.3969135,149.1481888
KANGAROO,-35.27929308,149.0848444
KANGAROO,-35.26699432,149.2634557
KANGAROO,-35.21844273,149.1952869
KANGAROO,-35.22348355,149.1683429
KANGAROO,-35.3070385,149.0305399
KANGAROO,-35.28871528,149.1680995
KANGAROO,-35.15675187,149.1251967
KANGAROO,-35.37625075,149.0993895
KANGAROO,-35.38236348,149.0934055
WALLAROO,-35.20586427,149.1962704
KANGAROO,-35.26025752,149.1060519
KANGAROO,-35.38797523,149.1002085
KANGAROO,-35.29774676,149.0692941
KANGAROO,-35.29445567,149.0716255
KANGAROO,-35.28553653,149.1708006
KANGAROO,-35.2941914,149.0925007
KANGAROO,-35.2332848,149.1251218
KANGAROO,-35.35212937,149.1502158
KANGAROO,-35.372664,149.1684093
KANGAROO,-35.23557747,149.1980018
KANGAROO,-35.4252267,149.0897453
KANGAROO,-35.27985577,149.0858456
KANGAROO,-35.20661045,149.0377844
KANGAROO,-35.40430245,149.1463478
KANGAROO,-35.28401213,149.1600284
KANGAROO,-35.25151187,149.0802785
KANGAROO,-35.20619187,149.1994698
KANGAROO,-35.15434505,149.1555591
KANGAROO,-35.25175716,149.0823267
KANGAROO,-35.24994955,149.0268006
KANGAROO,-35.46723378,149.0949145
KANGAROO,-35.30217645,149.0650152
KANGAROO,-35.21272152,149.1379006
KANGAROO,-35.32826155,149.0263395
KANGAROO,-35.37586485,149.0483211
KANGAROO,-35.40691155,149.1446205
KANGAROO,-35.54324162,149.1342759
KANGAROO,-35.2849055,149.1716381
0,-35.22753253,149.0931586
KANGAROO,-35.2275272,149.0931379
RED NECKED WALLABY,-35.1520535,149.1611624
KANGAROO,-35.57566107,149.0918263
KANGAROO,-35.19372793,149.1804743
0,-35.22367785,149.0824689
KANGAROO,-35.18523773,149.0735195
KANGAROO,-35.26572333,149.1474998
KANGAROO,-35.31429452,149.0625403
KANGAROO,-35.32254795,149.0058555
0,-35.23986415,149.0264316
KANGAROO,-35.35033498,149.1074983
KANGAROO,-35.26034592,149.0968714
KANGAROO,-35.27880038,149.0845249
KANGAROO,-35.39767103,149.0536487
KANGAROO,-35.443306,149.0968113
KANGAROO,-35.20005316,149.1495965
KANGAROO,-35.2223953,149.1727218
KANGAROO,-35.44120412,149.0935128
KANGAROO,-35.31927454,149.0901198
KANGAROO,-35.38784575,149.1002642
KANGAROO,-35.30172875,149.1215302
KANGAROO,-35.325049,149.0975639
KANGAROO,-35.37835488,149.1146468
KANGAROO,-35.3267644,149.1628888
KANGAROO,-35.3267644,149.1628888
KANGAROO,-35.3909886,149.1632054
KANGAROO,-35.28414207,149.1935354
KANGAROO,-35.34826498,149.0710386
KANGAROO,-35.19687227,149.1304275
KANGAROO,-35.15464947,149.1545325
KANGAROO,-35.33382052,149.1425845
KANGAROO,-35.34326328,149.1936805
KANGAROO,-35.32700543,149.0639176
KANGAROO,-35.40198668,149.0793099
KANGAROO,-35.40969767,149.1476965
KANGAROO,-35.33002452,149.0624789
KANGAROO,-35.26705227,149.1601009
KANGAROO,-35.2625867,149.1870322
KANGAROO,-35.21440037,149.1881905
KANGAROO,-35.23349191,149.0872667
KANGAROO,-35.3619053,149.0745792
KANGAROO,-35.56861683,149.093316
KANGAROO,-35.23987752,149.1926715
KANGAROO,-35.20637353,149.1948945
KANGAROO,-35.46104677,149.1009144
KANGAROO,-35.46104677,149.1009144
KANGAROO,-35.3853465,149.1359281
KANGAROO,-35.2683474,149.0750011
WALLABY,-35.33636598,149.0867035
KANGAROO,-35.37696517,149.1336148
KANGAROO,-35.27175426,149.0692859
KANGAROO,-35.18115162,149.1453666
KANGAROO,-35.26012475,149.0981642
KANGAROO,-35.37809396,149.1709797
KANGAROO,-35.28271082,149.1485028
KANGAROO,-35.26489822,149.148139
KANGAROO,-35.27358762,149.1803404
WALLAROO,-35.18857268,149.0788681
KANGAROO,-35.39682883,149.121592
KANGAROO,-35.38338528,149.1733265
KANGAROO,-35.56020391,149.087506
KANGAROO,-35.22920607,149.1652134
KANGAROO,-35.28668337,149.1650992
KANGAROO,-35.32218091,149.1456457
KANGAROO,-35.24962753,149.0742724
KANGAROO,-35.2513914,149.079602
KANGAROO,-35.34535727,149.068709
KANGAROO,-35.20723239,149.1322886
KANGAROO,-35.31927682,149.0649693
KANGAROO,-35.3550513,149.1006624
KANGAROO,-35.40507123,149.0643903
KANGAROO,-35.41615104,149.0624421
KANGAROO,-35.2453919,149.0573341
KANGAROO,-35.2161926,149.1838972
KANGAROO,-35.28040148,149.1464155
KANGAROO,-35.35381967,149.1004159
KANGAROO,-35.40524557,149.0644502
KANGAROO,-35.28584015,149.1931231
KANGAROO,-35.20938465,149.1911887
KANGAROO,-35.20550988,149.1996032
KANGAROO,-35.27894668,149.1463956
KANGAROO,-35.19900274,149.1315306
KANGAROO,-35.2822774,149.1514561
KANGAROO,-35.27662943,149.1948257
KANGAROO,-35.34728618,149.1083042
KANGAROO,-35.30314347,149.1288159
KANGAROO,-35.31638732,149.109565
KANGAROO,-35.31341804,149.1030459
KANGAROO,-35.18943744,149.0809378
KANGAROO,-35.3479619,149.0745522
KANGAROO,-35.23615261,149.1626169
KANGAROO,-35.23840472,149.166306
KANGAROO,-35.27454985,149.1453268
KANGAROO,-35.45636118,149.0944851
KANGAROO,-35.24735937,149.1525214
WALLABY,-35.19544686,149.180527
KANGAROO,-35.45628873,149.1024085
KANGAROO,-35.24607036,149.0438903
KANGAROO,-35.31510532,149.062646
KANGAROO,-35.28693783,149.0820922
KANGAROO,-35.46018321,149.0997348
KANGAROO,-35.31388477,149.0658194
KANGAROO,-35.22989458,149.1669197
KANGAROO,-35.29941133,149.1060574
KANGAROO,-35.21375192,149.1868431
KANGAROO,-35.23815167,149.1134406
KANGAROO,-35.16636247,149.1151813
KANGAROO,-35.18588405,149.1366932
KANGAROO,-35.2063137,149.1971425
KANGAROO,-35.35277677,149.1642613
KANGAROO,-35.17577968,149.166749
KANGAROO,-35.36596987,149.0516635
KANGAROO,-35.27087228,149.056019
KANGAROO,-35.34032518,149.1668264
KANGAROO,-35.2182393,149.1817233
KANGAROO,-35.39357437,149.1399078
KANGAROO,-35.39346523,149.1398175
KANGAROO,-35.27147317,149.0755289
KANGAROO,-35.38311574,149.0804624
KANGAROO,-35.28904638,149.1686494
KANGAROO,-35.32729475,149.100181
KANGAROO,-35.50859483,149.0668581
KANGAROO,-35.24800993,149.1546339
KANGAROO,-35.32003677,149.2050951
KANGAROO,-35.29977845,149.0943446
0,-35.24152092,149.1655727
KANGAROO,-35.27759513,149.0789568
KANGAROO,-35.28256793,149.1507224
KANGAROO,-35.2763543,149.0788267
OTHER,-35.27322363,149.1308056
KANGAROO,-35.19695502,149.1097088
KANGAROO,-35.25707258,149.1506434
KANGAROO,-35.23050552,149.1958237
KANGAROO,-35.18819366,149.0263139
KANGAROO,-35.26136118,149.1512083
KANGAROO,-35.30464983,149.1215353
KANGAROO,-35.26641832,149.1440253
KANGAROO,-35.28058116,149.1468675
KANGAROO,-35.15996553,149.149699
KANGAROO,-35.22096056,149.195649
KANGAROO,-35.27614097,149.1439677
KANGAROO,-35.21296538,149.189143
WALLAROO,-35.27307928,149.0610708
KANGAROO,-35.51203412,149.1586838
KANGAROO,-35.38211944,149.0820162
KANGAROO,-35.27686656,149.1442008
KANGAROO,-35.49950853,149.0787899
KANGAROO,-35.33109233,148.9984079
KANGAROO,-35.38492389,149.0949313
KANGAROO,-35.28386325,149.1594397
KANGAROO,-35.28403778,149.1364361
KANGAROO,-35.35910394,149.076235
KANGAROO,-35.38363262,149.0676967
KANGAROO,-35.28244288,149.1497629
KANGAROO,-35.3190719,149.0979007
KANGAROO,-35.3444478,149.1397491
KANGAROO,-35.33219262,149.1134111
KANGAROO,-35.24550117,149.0625464
WALLABY,-35.2317058,149.1563458
KANGAROO,-35.32990065,149.0635692
KANGAROO,-35.32721309,149.06409
