lat,lng,road,species
-35.52658669,149.0727674,SMITHS ROAD,WOMBAT
-35.31886377,149.1639629,DAIRY ROAD,OTHER
-35.40632658,149.06404530000003,ATHLLON DRIVE,WOMBAT
-35.46214699,149.08460119999998,KELLICK PLACE,WOMBAT
-35.46859697,149.09103080000003,THARWA DRIVE,WOMBAT
-35.26542308,149.1377417,IPIMA STREET,OTHER
-35.25378753,149.0785006,BANAGA PLACE,BRUSHTAIL POSSUM
-35.25229693,149.1180166,CLIANTHUS STREET,OTHER
-35.40975377,149.1181179,BUGDEN AVENUE,BRUSHTAIL POSSUM
-35.24894406,148.953809,,WOMBAT
-35.241082399999996,149.1636395,ANTILL STREET,EASTERN GREY KANGAROO
-35.28712547,148.9793379,URIARRA ROAD,EASTERN GREY KANGAROO
-35.28800028,149.1675446,CRETE ROAD,EASTERN GREY KANGAROO
-35.22482428,149.1240892,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.24895487,149.109594,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.3542328,149.1005261,DUNOON STREET,EASTERN GREY KANGAROO
-35.44827382,149.1219561,BURDETT CRESCENT,EASTERN GREY KANGAROO
-35.250378999999995,149.1541364,OFFICER CRESCENT,EASTERN GREY KANGAROO
-35.32008447,149.2100807,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.32002711,149.2085271,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.32779098,149.2279229,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.32087982,149.19323899999998,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.29643435,149.1765905,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.22236168,149.07045209999998,WILLIAM WEBB DRIVE,EASTERN GREY KANGAROO
-35.37233021,149.05010190000002,NAMATJIRA DRIVE,EASTERN GREY KANGAROO
-35.39304022,149.0449659,LEARMONTH DRIVE,OTHER
-35.3311361,149.1226108,MUGGA WAY,EASTERN GREY KANGAROO
-35.5467351,149.13170730000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39910332,149.1508785,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.396386299999996,149.1545012,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38321703,149.05814469999999,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.3242274,149.09655619999998,KENT STREET,EASTERN GREY KANGAROO
-35.32663493,149.089994,GROOM STREET,EASTERN GREY KANGAROO
-35.3530115,149.1425843,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.17547578,149.1466095,FENNESSY WAY,EASTERN GREY KANGAROO
-35.37137802,149.0496899,NAMATJIRA DRIVE,EASTERN GREY KANGAROO
-35.40347318,149.06434769999998,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.291224799999995,149.16987269999998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.45627102,149.1038054,CHARTERISVILLE AVENUE,WALLAROO
-35.45572924,149.0999293,FREEMAN STREET,EASTERN GREY KANGAROO
-35.2652995,149.1479545,FOVEAUX STREET,EASTERN GREY KANGAROO
-35.25770653,149.15107780000002,RAYMOND STREET,EASTERN GREY KANGAROO
-35.2604458,149.150293,DUFFY STREET,EASTERN GREY KANGAROO
-35.32798498,149.0952321,KENT STREET,EASTERN GREY KANGAROO
-35.26747987,149.19632130000002,MAJURA ROAD,EASTERN GREY KANGAROO
-35.40219792,149.1319674,JACKIE HOWE CRESCENT,EASTERN GREY KANGAROO
-35.4276139,149.0746356,DON DUNSTAN DRIVE,EASTERN GREY KANGAROO
-35.41560925,149.0623062,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.29273972,149.1706395,CEREMONIAL ROAD,EASTERN GREY KANGAROO
-35.32984785,149.1284625,MONARO CRESCENT,EASTERN GREY KANGAROO
-35.35449935,149.0757597,MACFARLAND CRESCENT,EASTERN GREY KANGAROO
-35.42485588,149.07924880000002,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.42483153,149.07928049999998,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.39685387,149.07233290000002,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.35047453,149.1037016,DUNOON STREET,EASTERN GREY KANGAROO
-35.34170141,149.1321462,DUYFKEN PLACE,EASTERN GREY KANGAROO
-35.2059034,149.1996582,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.28865898,149.16815580000002,CRETE ROAD,EASTERN GREY KANGAROO
-35.29113705,149.1690384,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.16553303,149.1101155,LEN WATERS STREET,OTHER
-35.2617474,149.1207194,TATE STREET,BRUSHTAIL POSSUM
-35.46700202,149.0907658,BUSHBY CLOSE,WOMBAT
-35.27505153,149.1336216,LONSDALE STREET,BRUSHTAIL POSSUM
-35.39976215,149.0591304,LEARMONTH DRIVE,WOMBAT
-35.31918808,149.11400590000002,STONEHAVEN CRESCENT,EASTERN GREY KANGAROO
-35.3858067,149.0967706,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.26954638,149.0388728,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.26984985,149.04304430000002,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.2908338,149.17363659999998,ADDISON ROAD,EASTERN GREY KANGAROO
-35.41244613,149.125146,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.3632427,149.1060869,YAMBA DRIVE,EASTERN GREY KANGAROO
-35.33847295,149.10256830000003,KITCHENER STREET,EASTERN GREY KANGAROO
-35.20095921,149.0213344,HARTT PLACE,EASTERN GREY KANGAROO
-35.215987299999995,149.11509640000003,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.23705502,149.1944909,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.27007965,149.0530438,COPPINS CROSSING ROAD,EASTERN GREY KANGAROO
-35.46094677,149.0909543,HOLLIS PLACE,EASTERN GREY KANGAROO
-35.33564355,149.1225685,SCARBOROUGH STREET,EASTERN GREY KANGAROO
-35.280558,149.1362674,AKUNA STREET,BRUSHTAIL POSSUM
-35.3930338,149.04486799999998,LEARMONTH DRIVE,WOMBAT
-35.1665635,149.1007063,RENOUF STREET,OTHER
-35.35427975,149.16269219999998,JERRABOMBERRA AVENUE,EASTERN GREY KANGAROO
-35.38100823,149.0564362,PRIMMER COURT,EASTERN GREY KANGAROO
-35.44346208,149.0971907,THARWA DRIVE,EASTERN GREY KANGAROO
-35.40099103,149.1487409,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39966236,149.1506795,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39969292,149.1510394,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.40238068,149.14788059999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.44609833,149.1307509,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.28897775,149.1685878,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.39262645,149.1598492,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39134392,149.1021356,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.35171303,149.1000555,DUNOON STREET,EASTERN GREY KANGAROO
-35.1802924,149.1441479,IAN POTTER CRESCENT,EASTERN GREY KANGAROO
-35.18206743,149.14972419999998,MCCLUNG STREET,EASTERN GREY KANGAROO
-35.20564318,149.2009884,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.43969078,149.127327,LIENHOP STREET,EASTERN GREY KANGAROO
-35.44004685,149.1276958,LIENHOP STREET,EASTERN GREY KANGAROO
-35.25633683,149.153451,RAYMOND STREET,EASTERN GREY KANGAROO
-35.20842207,149.19209569999998,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38506566,149.09563359999999,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.42150428,149.0671524,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.28407077,149.16016130000003,MOUNT AINSLIE DRIVE,EASTERN GREY KANGAROO
-35.41281891,149.1101939,BURSTON PLACE,EASTERN GREY KANGAROO
-35.28313764,149.1564626,JACKSON STREET,EASTERN GREY KANGAROO
-35.28809967,149.16812050000001,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.38955347,149.1341188,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.38941871,149.1336146,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.28918678,149.1921467,MAJURA ROAD,EASTERN GREY KANGAROO
-35.27831121,149.1944158,MAJURA ROAD,EASTERN GREY KANGAROO
-35.37263660000001,149.131769,MUGGA LANE,EASTERN GREY KANGAROO
-35.21697953,149.1954729,HECTOR MCINTOSH GROVE,EASTERN GREY KANGAROO
-35.26889733,149.1410981,HARGRAVES CRESCENT,EASTERN GREY KANGAROO
-35.26913243,149.1399277,GIRRAHWEEN STREET,EASTERN GREY KANGAROO
-35.35675724,149.14786769999998,,EASTERN GREY KANGAROO
-35.34506228,149.1500452,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.42622375,149.1029945,ASHLEY DRIVE,EASTERN GREY KANGAROO
-35.23210703,149.1248767,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.40451479,149.15512009999998,PASPALEY STREET,EASTERN GREY KANGAROO
-35.40362483,149.15052869999997,COURANGA CRESCENT,EASTERN GREY KANGAROO
-35.40285295,149.1531644,COURANGA CRESCENT,EASTERN GREY KANGAROO
-35.46077433,149.0912428,THARWA DRIVE,EASTERN GREY KANGAROO
-35.46366062,149.091059,SAGGERS CLOSE,EASTERN GREY KANGAROO
-35.47002014,149.0977148,IRONBARK CRESCENT,EASTERN GREY KANGAROO
-35.3776202,149.0734014,,WALLAROO
-35.37757319,149.0734009,,WALLAROO
-35.28053733,149.1126769,DALEY ROAD,WALLABY
-35.32444282,149.09662980000002,KENT STREET,EASTERN GREY KANGAROO
-35.209943599999995,149.1165782,,EASTERN GREY KANGAROO
-35.20226160000001,149.0970533,WILLIAM SLIM DRIVE,EASTERN GREY KANGAROO
-35.4704123,149.09785380000002,WILSON CRESCENT,EASTERN GREY KANGAROO
-35.28600505,149.19238769999998,MAJURA ROAD,EASTERN GREY KANGAROO
-35.17902736,149.1446468,MAX PURNELL STREET,EASTERN GREY KANGAROO
-35.24307919,149.1108882,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.2362021,149.19440269999998,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.20675479999999,149.1957764,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.42540716,149.07124230000002,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.365331,149.1079201,ELLWOOD CRESCENT,EASTERN GREY KANGAROO
-35.40800959,149.07344030000002,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.4434445,149.09683969999998,THARWA DRIVE,EASTERN GREY KANGAROO
-35.41176845,149.14453740000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.35383097,149.1511732,,EASTERN GREY KANGAROO
-35.30122721,149.11744209999998,MARINER PLACE,EASTERN GREY KANGAROO
-35.22162675,149.067265,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.28421433,149.0891336,LADY DENMAN DRIVE,EASTERN GREY KANGAROO
-35.32057828,149.113317,GOWRIE DRIVE,EASTERN GREY KANGAROO
-35.40770955,149.1445548,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.20725083,149.11844490000001,,EASTERN GREY KANGAROO
-35.26356719,149.1949147,MAJURA ROAD,EASTERN GREY KANGAROO
-35.38622481,149.0973399,SAINSBURY STREET,EASTERN GREY KANGAROO
-35.35409447,149.1330721,MUGGA LANE,EASTERN GREY KANGAROO
-35.243503499999996,149.11842769999998,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.32488212,149.0534907,,EASTERN GREY KANGAROO
-35.21822655,149.1817614,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.21971515,149.1794438,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.242307700000005,149.0822893,COLLEGE STREET,EASTERN GREY KANGAROO
-35.18504786,149.1544722,NEWBOLD LANE,EASTERN GREY KANGAROO
-35.32920037,149.08620630000001,YARRA GLEN,EASTERN GREY KANGAROO
-35.33219035,149.0366644,ROCKLANDS STREET,EASTERN GREY KANGAROO
-35.3301532,149.0868809,DE LARGIE PLACE,EASTERN GREY KANGAROO
-35.18244614,149.1505345,ROSANNA STREET,EASTERN GREY KANGAROO
-35.29525491,148.9306061,BRINDABELLA ROAD,EASTERN GREY KANGAROO
-35.38353276,149.1060495,HAWKESBURY CRESCENT,EASTERN GREY KANGAROO
-35.410036299999994,149.1446097,HOGBEN STREET,EASTERN GREY KANGAROO
-35.33796809,149.10278019999998,KITCHENER STREET,EASTERN GREY KANGAROO
-35.3485322,149.1059392,NEILSON STREET,EASTERN GREY KANGAROO
-35.39361222,149.14004519999997,MUGGA LANE,EASTERN GREY KANGAROO
-35.35778835,149.1335913,MUGGA LANE,EASTERN GREY KANGAROO
-35.23945436,149.07149750000002,CHANDLER STREET,EASTERN GREY KANGAROO
-35.39051507,149.10187969999998,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.21683585,149.0840491,WILLIAM SLIM DRIVE,EASTERN GREY KANGAROO
-35.20632063,149.19481519999997,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.32518328,149.12136809999998,MUGGA WAY,EASTERN GREY KANGAROO
-35.19328202,149.1055334,,EASTERN GREY KANGAROO
-35.18837578,149.0475178,EDLINGTON STREET,EASTERN GREY KANGAROO
-35.2609584,149.147526,EBDEN STREET,EASTERN GREY KANGAROO
-35.36779462,149.0799739,PARKHILL STREET,EASTERN GREY KANGAROO
-35.39544356,149.0611743,SNODGRASS CRESCENT,EASTERN GREY KANGAROO
-35.3678661,149.0927498,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.15379414,149.143215,DJERRKURA STREET,EASTERN GREY KANGAROO
-35.3125831,149.06257730000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.45512012,149.0985895,MUSKETT PLACE,EASTERN GREY KANGAROO
-35.35608242,149.06983530000002,TUGGERANONG PARKWAY,SWAMP WALLABY
-35.21769771,149.19475590000002,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.28774314,149.0812157,LADY DENMAN DRIVE,EASTERN GREY KANGAROO
-35.29860558,149.06902040000003,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.2959916,149.0706564,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.28018668,149.1077898,BLACK MOUNTAIN DRIVE,RED NECKED WALLABY
-35.33133702,149.0832659,MCPHEE PLACE,EASTERN GREY KANGAROO
-35.33671297,149.1740265,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.375347999999995,149.09261750000002,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.36237239,149.03269509999998,,EASTERN GREY KANGAROO
-35.34708832,149.1196859,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.17952934,149.1432864,GUNDAROO DRIVE,EASTERN GREY KANGAROO
-35.37706494,149.0701642,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38305055,149.08860959999998,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.25609721,149.1569055,AGNEW STREET,EASTERN GREY KANGAROO
-35.24016324,149.1256132,MONTFORD CRESCENT,EASTERN GREY KANGAROO
-35.37718723,149.1697302,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.45705988,149.0960273,LOWCAY STREET,EASTERN GREY KANGAROO
-35.2613943,149.0305352,WILLIAM HOVELL DRIVE,EASTERN GREY KANGAROO
-35.39840032,149.073336,RAMSAY PLACE,EASTERN GREY KANGAROO
-35.38979433,149.1015968,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28782669,149.16722869999998,CRETE ROAD,EASTERN GREY KANGAROO
-35.16409235,149.14773269999998,PAQUITA STREET,EASTERN GREY KANGAROO
-35.1596876,149.1256101,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.3441708,149.13771200000002,DALRYMPLE STREET,EASTERN GREY KANGAROO
-35.37932128,149.1119916,HAGELTHORN STREET,EASTERN GREY KANGAROO
-35.39519112,149.1424455,MUGGA LANE,EASTERN GREY KANGAROO
-35.44037458,149.0879185,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.44698457,149.0793698,PREDDEY WAY,EASTERN GREY KANGAROO
-35.47710558,149.09060390000002,THARWA DRIVE,EASTERN GREY KANGAROO
-35.2284874,149.1673495,ANTILL STREET,WALLABY
-35.23806657,149.16600359999998,ANTILL STREET,EASTERN GREY KANGAROO
-35.18006552,149.0712614,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.39371475,149.1037148,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.31225035,149.1226255,STATE CIRCLE,EASTERN GREY KANGAROO
-35.44352133,149.09860830000002,THARWA DRIVE,EASTERN GREY KANGAROO
-35.443367200000004,149.0965659,THARWA DRIVE,EASTERN GREY KANGAROO
-35.26875923,149.19613769999998,MAJURA ROAD,EASTERN GREY KANGAROO
-35.21888508,149.1809979,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.33608277,149.12103169999997,,EASTERN GREY KANGAROO
-35.43200491,149.10624280000002,JOHNSON DRIVE,WALLAROO
-35.44104732,149.09346340000002,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.20390018,149.2060309,,EASTERN GREY KANGAROO
-35.21384655,149.18920830000002,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38888028,149.0873014,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.20934368,149.03629919999997,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.18177903,149.1481406,PETERSILKA STREET,EASTERN GREY KANGAROO
-35.34756808,149.1253159,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.3453669,149.1138762,RUSDEN STREET,EASTERN GREY KANGAROO
-35.229912299999995,149.1961899,MAJURA ROAD,EASTERN GREY KANGAROO
-35.245900899999995,149.0374917,,EASTERN GREY KANGAROO
-35.24928264,149.0781813,,EASTERN GREY KANGAROO
-35.44174934,149.1211121,LAWRENCE WACKETT CRESCENT,EASTERN GREY KANGAROO
-35.23744864,149.16630859999998,ANTILL STREET,EASTERN GREY KANGAROO
-35.23756687,149.16644309999998,ANTILL STREET,EASTERN GREY KANGAROO
-35.40094786,149.14956709999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.40663527,149.1447199,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.42576211,149.0801396,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.37069562,149.109632,DORSCH STREET,EASTERN GREY KANGAROO
-35.28090613,149.14693469999997,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.40450885,149.14616709999999,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.40450413,149.146172,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.32268426,149.1675986,DAIRY ROAD,EASTERN GREY KANGAROO
-35.20122275,149.0974477,GUNDAROO DRIVE,EASTERN GREY KANGAROO
-35.46738463,149.11162969999998,KOHLHAGEN STREET,EASTERN GREY KANGAROO
-35.33082457,149.12992659999998,JANSZ CRESCENT,EASTERN GREY KANGAROO
-35.31622149,149.0632981,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.45572363,149.096597,GILKS PLACE,EASTERN GREY KANGAROO
-35.36739932,149.10895109999998,BEASLEY STREET,EASTERN GREY KANGAROO
-35.37743763,149.0705989,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.232941700000005,149.125404,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.39750067,149.1208074,COURTICE CLOSE,EASTERN GREY KANGAROO
-35.446378499999994,149.0927504,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44616479,149.0929325,THARWA DRIVE,EASTERN GREY KANGAROO
-35.46035985,149.0910346,THARWA DRIVE,EASTERN GREY KANGAROO
-35.35303545,149.1467496,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.35506404,149.0737187,WILSMORE CRESCENT,EASTERN GREY KANGAROO
-35.25996681,149.1527296,DUFFY STREET,EASTERN GREY KANGAROO
-35.2511088,149.15370430000002,OFFICER CRESCENT,EASTERN GREY KANGAROO
-35.35947685,149.10340680000002,COBBADAH STREET,EASTERN GREY KANGAROO
-35.23211048,149.1251705,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.4167141,149.06316919999998,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.38284845,149.1737555,LANYON DRIVE,EASTERN GREY KANGAROO
-35.20350703,149.1324326,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.38311165,149.0936648,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.28452795,149.11104780000002,PARKES WAY,EASTERN GREY KANGAROO
-35.17301568,149.073405,,EASTERN GREY KANGAROO
-35.24733337,149.0553243,LACHLAN STREET,OTHER
-35.34854607,149.11360990000003,DALMAN CRESCENT,EASTERN GREY KANGAROO
-35.41183765,149.1331685,YELLAND PLACE,EASTERN GREY KANGAROO
-35.29184627,149.09241409999998,PESCOTT LANE,EASTERN GREY KANGAROO
-35.2563329,149.16144619999997,KELLAWAY STREET,EASTERN GREY KANGAROO
-35.23018193,149.15954119999998,MCCLEMANS STREET,EASTERN GREY KANGAROO
-35.30975307,149.0313733,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.46274675,149.10972959999998,TEMPLESTOWE AVENUE,EASTERN GREY KANGAROO
-35.32554517,149.0279627,EUCUMBENE DRIVE,EASTERN GREY KANGAROO
-35.44327043,149.09563830000002,THARWA DRIVE,EASTERN GREY KANGAROO
-35.26412793,149.0741241,BINDUBI STREET,EASTERN GREY KANGAROO
-35.22164268,149.1478885,MORISSET ROAD,EASTERN GREY KANGAROO
-35.31834651,149.0320364,SWALLOWTAIL ROAD,EASTERN GREY KANGAROO
-35.23323343,149.08629319999997,PANTOWORA STREET,EASTERN GREY KANGAROO
-35.40625783,149.13994399999999,HOGBEN STREET,EASTERN GREY KANGAROO
-35.229684999999996,149.19582150000002,MAJURA ROAD,EASTERN GREY KANGAROO
-35.2544688,149.18745869999998,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.26848165,149.1872554,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.16760425,149.149212,PHYLLIS FROST STREET,EASTERN GREY KANGAROO
-35.33147018,149.0945286,KENT STREET,EASTERN GREY KANGAROO
-35.33289533,149.05391830000002,STREETON DRIVE,EASTERN GREY KANGAROO
-35.43984962,149.0883716,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.4295195,149.0744892,BARR SMITH AVENUE,EASTERN GREY KANGAROO
-35.24893431,149.19043200000002,MAJURA ROAD,EASTERN GREY KANGAROO
-35.40413859,149.1458881,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.39044732,149.10174990000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.21901069,149.1959361,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.22408657,149.1664384,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.18126376,149.1454093,PETERSILKA STREET,EASTERN GREY KANGAROO
-35.41162598,149.1181236,CASTLETON CRESCENT,EASTERN GREY KANGAROO
-35.23157891,149.1223616,ELLENBOROUGH STREET,EASTERN GREY KANGAROO
-35.41837781,149.0643844,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.43654534,149.1258281,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.4433113,149.09466650000002,THARWA DRIVE,EASTERN GREY KANGAROO
-35.32444253,149.0551415,COTTER ROAD,EASTERN GREY KANGAROO
-35.24259401,149.0785138,WHELAN STREET,EASTERN GREY KANGAROO
-35.400799299999996,149.1498202,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39271532,149.1609396,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.52438711,149.14360280000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38384814,149.0921717,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.30434915,149.1225459,STATE CIRCLE,EASTERN GREY KANGAROO
-35.29638885,149.0346403,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.44040749,149.08777709999998,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.32253381,149.0576505,MCCONCHIE CIRCUIT,EASTERN GREY KANGAROO
-35.29719421,149.03425880000003,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.44471147,149.09357419999998,THARWA DRIVE,SWAMP WALLABY
-35.39249592,149.1031271,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.35186203,149.14117219999997,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.185235299999995,149.0886675,CURRAN DRIVE,EASTERN GREY KANGAROO
-35.38781608,149.0900509,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.35528096,149.08624980000002,MELROSE DRIVE,EASTERN GREY KANGAROO
-35.36720656,149.0930822,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.32011522,149.11428869999997,STONEHAVEN CRESCENT,EASTERN GREY KANGAROO
-35.40398033,149.06248300000001,,EASTERN GREY KANGAROO
-35.37588231,149.1696053,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.27209775,149.0500145,COPPINS CROSSING ROAD,EASTERN GREY KANGAROO
-35.30702492,149.1682605,DAIRY ROAD,EASTERN GREY KANGAROO
-35.33766973,149.10268530000002,KITCHENER STREET,EASTERN GREY KANGAROO
-35.34797006,149.1214096,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.43543912,149.08869009999998,NOARLUNGA CRESCENT,EASTERN GREY KANGAROO
-35.21415905,149.1132385,WORONORA STREET,EASTERN GREY KANGAROO
-35.31986963,149.02642659999998,DAVE MCINNES ROAD,EASTERN GREY KANGAROO
-35.30319702,149.07911399999998,,EASTERN GREY KANGAROO
-35.18150383,149.14702549999998,PETERSILKA STREET,EASTERN GREY KANGAROO
-35.18655858,149.15847769999996,ANCHORAGE STREET,EASTERN GREY KANGAROO
-35.33868353,149.16248819999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.40080642,149.14877880000003,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.25326502,149.189393,MAJURA ROAD,EASTERN GREY KANGAROO
-35.25076811,149.1540228,OFFICER CRESCENT,EASTERN GREY KANGAROO
-35.28287151,149.1498105,CRESWELL STREET,EASTERN GREY KANGAROO
-35.38779772,149.12212399999999,LONG GULLY ROAD,WALLAROO
-35.34387827,149.11832280000002,,EASTERN GREY KANGAROO
-35.35879314,149.1030811,COBBADAH STREET,EASTERN GREY KANGAROO
-35.15398841,149.1226473,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.34779812,149.1072736,NEILSON STREET,EASTERN GREY KANGAROO
-35.2149966,149.1858876,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.38306662,149.0797802,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38150291,149.078618,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38373608,149.0916019,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38121111,149.0942417,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.46122383,149.0910169,HOLLIS PLACE,EASTERN GREY KANGAROO
-35.56675859,149.13287150000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38527523,149.09500390000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.34450252,149.1382284,DALRYMPLE STREET,EASTERN GREY KANGAROO
-35.27771462,149.258979,SUTTON ROAD,EASTERN GREY KANGAROO
-35.37240957,149.13193,MUGGA LANE,EASTERN GREY KANGAROO
