road,lng,lat,species,count
ARMBRUSTER STREET,149.0871666,-35.4410522,eastern grey kangaroo,42
HINDMARSH DRIVE,149.1168145,-35.34554891,eastern grey kangaroo,42
THARWA DRIVE,149.0974529,-35.44345216,eastern grey kangaroo,42
ADDISON ROAD,149.1717986,-35.29341952,eastern grey kangaroo,42
SULWOOD DRIVE,149.0792631,-35.3820331,eastern grey kangaroo,42
LIMESTONE AVENUE,149.1464515,-35.28122362,eastern grey kangaroo,42
THARWA DRIVE,149.0937406,-35.44486727,eastern grey kangaroo,42
SULWOOD DRIVE,149.0791281,-35.38247811,eastern grey kangaroo,42
THARWA DRIVE,149.0933983,-35.44502317,eastern grey kangaroo,42
FAIRBAIRN AVENUE,149.166969,-35.28752419,eastern grey kangaroo,42
MAJURA AVENUE,149.1545068,-35.25078382,eastern grey kangaroo,42
SULWOOD DRIVE,149.0790217,-35.38212562,eastern grey kangaroo,42
SULWOOD DRIVE,149.0792433,-35.38223531,eastern grey kangaroo,42
MAJURA AVENUE,149.1547293,-35.25083748,eastern grey kangaroo,42
PHILLIP AVENUE,149.1545443,-35.25073973,eastern grey kangaroo,42
ADDISON ROAD,149.1717088,-35.29350448,eastern grey kangaroo,42
SULWOOD DRIVE,149.0782504,-35.38117419,eastern grey kangaroo,42
CRETE ROAD,149.1667397,-35.28781256,eastern grey kangaroo,42
HAMPDEN PLACE,149.0975639,-35.325049,eastern grey kangaroo,42
,149.1667353,-35.28749894,eastern grey kangaroo,42
SULWOOD DRIVE,149.0963746,-35.38546705,eastern grey kangaroo,42
HINDMARSH DRIVE,149.1168291,-35.34566037,eastern grey kangaroo,42
FAIRBAIRN AVENUE,149.1707441,-35.29281325,eastern grey kangaroo,42
WOODCOCK DRIVE,149.0871666,-35.4410522,eastern grey kangaroo,42
TRELOAR CRESCENT,149.1467132,-35.2811181,eastern grey kangaroo,42
FAIRBAIRN AVENUE,149.1706388,-35.29247233,eastern grey kangaroo,42
SULWOOD DRIVE,149.0963056,-35.38560637,eastern grey kangaroo,41
CEREMONIAL ROAD,149.1707056,-35.29250712,eastern grey kangaroo,41
ADDISON ROAD,149.1717353,-35.29353535,eastern grey kangaroo,41
SULWOOD DRIVE,149.1023509,-35.39172759,eastern grey kangaroo,41
OFFICER CRESCENT,149.1541364,-35.250379,eastern grey kangaroo,41
RUSDEN STREET,149.1138762,-35.3453669,eastern grey kangaroo,41
CEREMONIAL ROAD,149.1706018,-35.29267995,eastern grey kangaroo,41
KENT STREET,149.0972338,-35.32396992,eastern grey kangaroo,41
RUSDEN STREET,149.1140497,-35.34507545,eastern grey kangaroo,41
SULWOOD DRIVE,149.1024251,-35.39162168,eastern grey kangaroo,41
SULWOOD DRIVE,149.102414,-35.39170208,eastern grey kangaroo,41
SULWOOD DRIVE,149.0794048,-35.38238268,eastern grey kangaroo,41
CRETE ROAD,149.1677865,-35.28876974,eastern grey kangaroo,41
THARWA DRIVE,149.0933356,-35.44498663,eastern grey kangaroo,41
CRETE ROAD,149.1678959,-35.28871906,eastern grey kangaroo,41
OFFICER CRESCENT,149.1540713,-35.25060775,eastern grey kangaroo,41
,149.1541364,-35.250379,eastern grey kangaroo,41
SULWOOD DRIVE,149.1026458,-35.39171382,eastern grey kangaroo,41
,149.0947104,-35.38218153,eastern grey kangaroo,41
FAIRBAIRN AVENUE,149.1706018,-35.29267995,eastern grey kangaroo,41
HINDMARSH DRIVE,149.1138762,-35.3453669,eastern grey kangaroo,41
KENT STREET,149.0972338,-35.32396992,eastern grey kangaroo,41
,149.1540713,-35.25060775,eastern grey kangaroo,41
FAIRBAIRN AVENUE,149.1678959,-35.28871906,eastern grey kangaroo,41
THARWA DRIVE,149.0938017,-35.4450367,eastern grey kangaroo,41
LIMESTONE AVENUE,149.1466131,-35.28120578,eastern grey kangaroo,41
THARWA DRIVE,149.0973888,-35.44336385,eastern grey kangaroo,40
CRETE ROAD,149.168083,-35.288705,eastern grey kangaroo,40
HINDMARSH DRIVE,149.1168256,-35.34574976,eastern grey kangaroo,40
SULWOOD DRIVE,149.1034136,-35.39277682,eastern grey kangaroo,40
ARMBRUSTER STREET,149.0870402,-35.44109504,red necked wallaby,40
LIMESTONE AVENUE,149.145979,-35.28056235,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1462988,-35.2802022,eastern grey kangaroo,40
THARWA DRIVE,149.0978674,-35.4432529,eastern grey kangaroo,40
SULWOOD DRIVE,149.0965232,-35.38549811,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1460148,-35.28042105,eastern grey kangaroo,40
THARWA DRIVE,149.0973944,-35.44337608,eastern grey kangaroo,40
FAIRBAIRN AVENUE,149.1491345,-35.28241185,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1462305,-35.28020118,eastern grey kangaroo,40
SULWOOD DRIVE,149.0943171,-35.38529578,eastern grey kangaroo,40
THARWA DRIVE,149.0974526,-35.44331505,eastern grey kangaroo,40
OFFICER CRESCENT,149.1541537,-35.25077633,eastern grey kangaroo,40
SULWOOD DRIVE,149.1022662,-35.39177758,eastern grey kangaroo,40
ISABELLA DRIVE,149.1463697,-35.40453113,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1466771,-35.2812871,eastern grey kangaroo,40
FAIRBAIRN AVENUE,149.1666614,-35.28749335,eastern grey kangaroo,40
THARWA DRIVE,149.0935318,-35.44502582,eastern grey kangaroo,40
RUSDEN STREET,149.11367,-35.34528223,eastern grey kangaroo,40
THARWA DRIVE,149.0981448,-35.44353124,eastern grey kangaroo,40
ISABELLA DRIVE,149.1460922,-35.4043687,eastern grey kangaroo,40
ATHLLON DRIVE,149.094241,-35.38222894,eastern grey kangaroo,40
SULWOOD DRIVE,149.1030364,-35.39304448,eastern grey kangaroo,40
THARWA DRIVE,149.097925,-35.44333892,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1465089,-35.28000535,eastern grey kangaroo,40
SULWOOD DRIVE,149.0943128,-35.38501016,eastern grey kangaroo,40
HINDMARSH DRIVE,149.1136593,-35.34543417,eastern grey kangaroo,40
THARWA DRIVE,149.0981004,-35.44343073,eastern grey kangaroo,40
ADDISON ROAD,149.1715889,-35.29362185,eastern grey kangaroo,40
SULWOOD DRIVE,149.1022662,-35.39177758,eastern grey kangaroo,40
LIMESTONE AVENUE,149.1466771,-35.2812871,eastern grey kangaroo,40
SULWOOD DRIVE,149.1022413,-35.39096965,eastern grey kangaroo,40
,149.0943171,-35.38529578,eastern grey kangaroo,40
TRELOAR CRESCENT,149.1462305,-35.28020118,eastern grey kangaroo,40
ISABELLA DRIVE,149.1463697,-35.40453113,eastern grey kangaroo,40
THARWA DRIVE,149.0935837,-35.44452597,eastern grey kangaroo,40
SULWOOD DRIVE,149.0943128,-35.38501016,eastern grey kangaroo,40
LIMESTONE AVENUE,149.146292,-35.28016391,eastern grey kangaroo,40
FAIRBAIRN AVENUE,149.1680995,-35.28871528,eastern grey kangaroo,40
HINDMARSH DRIVE,149.1136593,-35.34543417,eastern grey kangaroo,40
FAIRBAIRN AVENUE,149.1715889,-35.29362185,eastern grey kangaroo,40
MAJURA AVENUE,149.1541537,-35.25077633,eastern grey kangaroo,40
FAIRBAIRN AVENUE,149.1716347,-35.29370157,eastern grey kangaroo,40
HINDMARSH DRIVE,149.1136343,-35.34524158,eastern grey kangaroo,40
GLENLOCH INTERCHANGE,149.0799443,-35.27776663,eastern grey kangaroo,39
ARMBRUSTER STREET,149.0868003,-35.44102955,eastern grey kangaroo,39
ARMBRUSTER STREET,149.0880518,-35.44010399,eastern grey kangaroo,39
ATHLLON DRIVE,149.0946061,-35.38209231,eastern grey kangaroo,39
FEDERAL HIGHWAY,149.1987892,-35.20606567,eastern grey kangaroo,39
RUSDEN STREET,149.1138865,-35.34538515,eastern grey kangaroo,39
GENERAL BRIDGES DRIVE,149.1702691,-35.2921427,eastern grey kangaroo,39
PETERSILKA STREET,149.1461379,-35.18154428,eastern grey kangaroo,39
PETERSILKA STREET,149.146404,-35.18163453,eastern grey kangaroo,39
SULWOOD DRIVE,149.0944512,-35.3846912,eastern grey kangaroo,39
SULWOOD DRIVE,149.1024919,-35.39150235,eastern grey kangaroo,39
OFFICER CRESCENT,149.1536787,-35.25072648,eastern grey kangaroo,39
SULWOOD DRIVE,149.1021356,-35.39134392,eastern grey kangaroo,39
THARWA DRIVE,149.0935742,-35.44471147,swamp wallaby,39
SULWOOD DRIVE,149.1026098,-35.39168405,eastern grey kangaroo,39
THARWA DRIVE,149.0936567,-35.44504272,eastern grey kangaroo,39
THARWA DRIVE,149.0982403,-35.44334925,eastern grey kangaroo,39
HINDMARSH DRIVE,149.1170993,-35.34592411,eastern grey kangaroo,39
SULWOOD DRIVE,149.1026098,-35.39168405,eastern grey kangaroo,39
ADDISON ROAD,149.1719515,-35.29354514,eastern grey kangaroo,39
THARWA DRIVE,149.097501,-35.44329005,eastern grey kangaroo,39
THARWA DRIVE,149.0980448,-35.44328182,eastern grey kangaroo,39
THARWA DRIVE,149.0937193,-35.44504462,eastern grey kangaroo,39
HINDMARSH DRIVE,149.116889,-35.34585541,eastern grey kangaroo,39
THARWA DRIVE,149.0981971,-35.44344127,eastern grey kangaroo,39
HINDMARSH DRIVE,149.1168749,-35.34606992,eastern grey kangaroo,39
WILLIAM HOVELL DRIVE,149.0796828,-35.27799186,eastern grey kangaroo,39
PHILLIP AVENUE,149.1543602,-35.25089647,eastern grey kangaroo,39
RUSDEN STREET,149.1142831,-35.3449818,eastern grey kangaroo,39
SULWOOD DRIVE,149.1024919,-35.39150235,eastern grey kangaroo,39
,149.0944512,-35.3846912,eastern grey kangaroo,39
OFFICER CRESCENT,149.153681,-35.25089036,eastern grey kangaroo,39
ATHLLON DRIVE,149.0941173,-35.38187905,eastern grey kangaroo,39
PETERSILKA STREET,149.146278,-35.18143447,eastern grey kangaroo,39
PHILLIP AVENUE,149.1543602,-35.25089647,eastern grey kangaroo,39
SULWOOD DRIVE,149.1029753,-35.39290353,eastern grey kangaroo,39
FAIRBAIRN AVENUE,149.1718055,-35.29378814,eastern grey kangaroo,39
SULWOOD DRIVE,149.102104,-35.3913108,eastern grey kangaroo,39
SULWOOD DRIVE,149.1026098,-35.39168405,eastern grey kangaroo,39
SULWOOD DRIVE,149.1026098,-35.39168405,eastern grey kangaroo,39
,149.1536787,-35.25072648,eastern grey kangaroo,39
SULWOOD DRIVE,149.096443,-35.3856978,eastern grey kangaroo,39
HINDMARSH DRIVE,149.1171173,-35.34579392,eastern grey kangaroo,38
SULWOOD DRIVE,149.1021267,-35.390922,eastern grey kangaroo,38
PETERSILKA STREET,149.1465729,-35.18141428,eastern grey kangaroo,38
THARWA DRIVE,149.093678,-35.44471081,eastern grey kangaroo,38
ADDISON ROAD,149.1716389,-35.29362855,eastern grey kangaroo,38
GLENLOCH INTERCHANGE,149.0799507,-35.2777441,eastern grey kangaroo,38
ATHLLON DRIVE,149.094161,-35.38230302,eastern grey kangaroo,38
LIMESTONE AVENUE,149.1468531,-35.2813897,eastern grey kangaroo,38
ADDISON ROAD,149.1718221,-35.29369358,eastern grey kangaroo,38
THARWA DRIVE,149.093121,-35.44615697,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1665053,-35.28768243,,38
THARWA DRIVE,149.0939099,-35.44493424,eastern grey kangaroo,38
CRETE ROAD,149.1683416,-35.28887862,eastern grey kangaroo,38
SULWOOD DRIVE,149.1032761,-35.39259922,eastern grey kangaroo,38
RUSDEN STREET,149.1135187,-35.3453144,eastern grey kangaroo,38
PETERSILKA STREET,149.1463244,-35.18134315,eastern grey kangaroo,38
ARMBRUSTER STREET,149.0869243,-35.44107992,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1699656,-35.2910862,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1492364,-35.282533,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1698727,-35.2912248,eastern grey kangaroo,38
THARWA DRIVE,149.0929325,-35.44616479,eastern grey kangaroo,38
THARWA DRIVE,149.0972726,-35.44321191,eastern grey kangaroo,38
THARWA DRIVE,149.0980225,-35.44341985,eastern grey kangaroo,38
PETERSILKA STREET,149.1459545,-35.18149073,eastern grey kangaroo,38
PETERSILKA STREET,149.1465014,-35.18170067,eastern grey kangaroo,38
ATHLLON DRIVE,149.09464,-35.38272458,eastern grey kangaroo,38
THARWA DRIVE,149.0933226,-35.44444488,eastern grey kangaroo,38
CRESWELL STREET,149.1491302,-35.28272071,eastern grey kangaroo,38
OFFICER CRESCENT,149.1538114,-35.25090041,eastern grey kangaroo,38
THARWA DRIVE,149.0936814,-35.444642,wallaroo,38
THARWA DRIVE,149.0937436,-35.44468473,eastern grey kangaroo,38
OFFICER CRESCENT,149.1537975,-35.25093683,eastern grey kangaroo,38
SULWOOD DRIVE,149.0794412,-35.3824382,eastern grey kangaroo,38
GLENLOCH INTERCHANGE,149.080065,-35.27781493,eastern grey kangaroo,38
SULWOOD DRIVE,149.0781262,-35.3809809,eastern grey kangaroo,38
SULWOOD DRIVE,149.1031372,-35.39260675,eastern grey kangaroo,38
GENERAL BRIDGES DRIVE,149.1703788,-35.29190965,eastern grey kangaroo,38
HINDMARSH DRIVE,149.1139079,-35.3454257,eastern grey kangaroo,38
CEREMONIAL ROAD,149.1705815,-35.29262542,eastern grey kangaroo,38
HINDMARSH DRIVE,149.1135187,-35.3453144,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1716389,-35.29362855,eastern grey kangaroo,38
ISABELLA DRIVE,149.1460123,-35.40435563,eastern grey kangaroo,38
FEDERAL HIGHWAY,149.1988554,-35.2060205,eastern grey kangaroo,38
LIMESTONE AVENUE,149.1468531,-35.2813897,eastern grey kangaroo,38
HORSE PARK DRIVE,149.1463244,-35.18134315,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1492364,-35.282533,eastern grey kangaroo,38
SULWOOD DRIVE,149.0783119,-35.3810201,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1698227,-35.29115784,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1698727,-35.2912248,eastern grey kangaroo,38
RUSDEN STREET,149.11482,-35.3449105,eastern grey kangaroo,38
SULWOOD DRIVE,149.1026833,-35.39105723,eastern grey kangaroo,38
PETERSILKA STREET,149.1463653,-35.18176287,eastern grey kangaroo,38
LIMESTONE AVENUE,149.1466767,-35.27993272,eastern grey kangaroo,38
THARWA DRIVE,149.0929325,-35.44616479,eastern grey kangaroo,38
WOODCOCK DRIVE,149.0869243,-35.44107992,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1699656,-35.2910862,eastern grey kangaroo,38
SULWOOD DRIVE,149.0794412,-35.3824382,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1705815,-35.29262542,eastern grey kangaroo,38
,149.11482,-35.3449105,eastern grey kangaroo,38
SULWOOD DRIVE,149.0781262,-35.3809809,eastern grey kangaroo,38
FAIRBAIRN AVENUE,149.1703788,-35.29190965,eastern grey kangaroo,38
WILLIAM HOVELL DRIVE,149.080065,-35.27781493,eastern grey kangaroo,38
WOODCOCK DRIVE,149.0880551,-35.44016933,eastern grey kangaroo,38
WOODCOCK DRIVE,149.0880525,-35.44016938,eastern grey kangaroo,38
THARWA DRIVE,149.0980225,-35.44341985,eastern grey kangaroo,38
THARWA DRIVE,149.0938508,-35.44460213,eastern grey kangaroo,37
GENERAL BRIDGES DRIVE,149.1703003,-35.29183165,eastern grey kangaroo,37
THARWA DRIVE,149.0983152,-35.44335228,eastern grey kangaroo,37
FEDERAL HIGHWAY,149.1974145,-35.20628638,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1663427,-35.2876028,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1699421,-35.29139735,eastern grey kangaroo,37
THARWA DRIVE,149.093355,-35.44534197,eastern grey kangaroo,37
SULWOOD DRIVE,149.1020849,-35.3920152,eastern grey kangaroo,37
OFFICER CRESCENT,149.1538479,-35.25121802,eastern grey kangaroo,37
ISABELLA DRIVE,149.1460542,-35.40457623,eastern grey kangaroo,37
HECTOR MCINTOSH GROVE,149.1947032,-35.21743439,eastern grey kangaroo,37
ARMBRUSTER STREET,149.0877313,-35.43999973,eastern grey kangaroo,37
PETERSILKA STREET,149.1465892,-35.18169787,eastern grey kangaroo,37
THARWA DRIVE,149.0971907,-35.44346208,eastern grey kangaroo,37
OFFICER CRESCENT,149.1537043,-35.2511088,eastern grey kangaroo,37
OFFICER CRESCENT,149.1540228,-35.25076811,eastern grey kangaroo,37
OFFICER CRESCENT,149.1539826,-35.25073513,eastern grey kangaroo,37
ADDISON ROAD,149.1719381,-35.29372075,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1663607,-35.28763865,eastern grey kangaroo,37
RUSDEN STREET,149.1134648,-35.34537391,eastern grey kangaroo,37
FEDERAL HIGHWAY,149.2003714,-35.20551429,eastern grey kangaroo,37
SULWOOD DRIVE,149.1035747,-35.39329415,eastern grey kangaroo,37
THARWA DRIVE,149.0983301,-35.44348228,eastern grey kangaroo,37
THARWA DRIVE,149.09336,-35.44470197,eastern grey kangaroo,37
SULWOOD DRIVE,149.1036612,-35.39316869,eastern grey kangaroo,37
THARWA DRIVE,149.0970812,-35.44331459,eastern grey kangaroo,37
THARWA DRIVE,149.0980735,-35.443445,eastern grey kangaroo,37
HINDMARSH DRIVE,149.1170173,-35.34583297,eastern grey kangaroo,37
ARMBRUSTER STREET,149.0868769,-35.44104569,eastern grey kangaroo,37
ATHLLON DRIVE,149.0943931,-35.38467523,eastern grey kangaroo,37
KENT STREET,149.0974694,-35.32399253,eastern grey kangaroo,37
OFFICER CRESCENT,149.1539404,-35.25122807,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1699487,-35.2915841,eastern grey kangaroo,37
,149.0877313,-35.43999973,eastern grey kangaroo,37
MAJURA PARKWAY,149.1947032,-35.21743439,eastern grey kangaroo,37
MAJURA AVENUE,149.1538479,-35.25121802,eastern grey kangaroo,37
SULWOOD DRIVE,149.1035143,-35.39310904,eastern grey kangaroo,37
RUSDEN STREET,149.1134648,-35.34537391,eastern grey kangaroo,37
ATHLLON DRIVE,149.0943931,-35.38467523,eastern grey kangaroo,37
SULWOOD DRIVE,149.103484,-35.39319144,eastern grey kangaroo,37
MAJURA AVENUE,149.1543489,-35.25099661,eastern grey kangaroo,37
SULWOOD DRIVE,149.0780797,-35.38102457,eastern grey kangaroo,37
HORSE PARK DRIVE,149.1463615,-35.18132365,eastern grey kangaroo,37
FEDERAL HIGHWAY,149.197472,-35.20624485,eastern grey kangaroo,37
,149.1537043,-35.2511088,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1719381,-35.29372075,eastern grey kangaroo,37
ISABELLA DRIVE,149.1460542,-35.40457623,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1699487,-35.2915841,eastern grey kangaroo,37
FAIRBAIRN AVENUE,149.1719118,-35.2939162,eastern grey kangaroo,37
SULWOOD DRIVE,149.1020171,-35.390937,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.1977207,-35.20612095,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.1977207,-35.20612095,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.1972411,-35.20633907,eastern grey kangaroo,36
KENT STREET,149.0977091,-35.32431886,eastern grey kangaroo,36
THARWA DRIVE,149.0970155,-35.44328118,eastern grey kangaroo,36
HECTOR MCINTOSH GROVE,149.1948715,-35.21751588,eastern grey kangaroo,36
SULWOOD DRIVE,149.07942,-35.38250908,eastern grey kangaroo,36
LIMESTONE AVENUE,149.1464957,-35.28138792,eastern grey kangaroo,36
ATHLLON DRIVE,149.0940279,-35.38198217,eastern grey kangaroo,36
ISABELLA DRIVE,149.1459426,-35.40455605,eastern grey kangaroo,36
WILLIAM HOVELL DRIVE,149.0798413,-35.27756493,eastern grey kangaroo,36
ARMBRUSTER STREET,149.086853,-35.44146752,eastern grey kangaroo,36
HECTOR MCINTOSH GROVE,149.1948371,-35.21722523,eastern grey kangaroo,36
ANZAC PARADE,149.1469366,-35.28141733,eastern grey kangaroo,36
ADDISON ROAD,149.1719128,-35.29387265,eastern grey kangaroo,36
SULWOOD DRIVE,149.1031271,-35.39249592,eastern grey kangaroo,36
ISABELLA DRIVE,149.1462199,-35.40463202,eastern grey kangaroo,36
ADDISON ROAD,149.1720575,-35.29410468,eastern grey kangaroo,36
SULWOOD DRIVE,149.0966202,-35.38555794,eastern grey kangaroo,36
ISABELLA DRIVE,149.1459657,-35.40436734,eastern grey kangaroo,36
HECTOR MCINTOSH GROVE,149.1948386,-35.21726824,eastern grey kangaroo,36
ISABELLA DRIVE,149.1464716,-35.40377325,eastern grey kangaroo,36
GENERAL BRIDGES DRIVE,149.1703581,-35.29188291,eastern grey kangaroo,36
THARWA DRIVE,149.0983757,-35.44316931,eastern grey kangaroo,36
THARWA DRIVE,149.0987837,-35.44339703,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.2003424,-35.20579315,eastern grey kangaroo,36
ATHLLON DRIVE,149.0937752,-35.38180347,eastern grey kangaroo,36
THARWA DRIVE,149.0932024,-35.44528781,eastern grey kangaroo,36
RUSDEN STREET,149.1134669,-35.34537866,eastern grey kangaroo,36
THARWA DRIVE,149.0989572,-35.44363308,eastern grey kangaroo,36
OFFICER CRESCENT,149.1541006,-35.25097195,eastern grey kangaroo,36
THARWA DRIVE,149.0933947,-35.44551838,eastern grey kangaroo,36
ATHLLON DRIVE,149.0944152,-35.3817137,eastern grey kangaroo,36
ISABELLA DRIVE,149.1464549,-35.40376161,eastern grey kangaroo,36
CRESWELL STREET,149.1494631,-35.28269838,eastern grey kangaroo,36
CRETE ROAD,149.1682147,-35.28897472,eastern grey kangaroo,36
MAJURA PARKWAY,149.1948715,-35.21751588,eastern grey kangaroo,36
ATHLLON DRIVE,149.0940279,-35.38198217,eastern grey kangaroo,36
THARWA DRIVE,149.0971902,-35.44350328,eastern grey kangaroo,36
THARWA DRIVE,149.0933552,-35.44539003,eastern grey kangaroo,36
HECTOR MCINTOSH GROVE,149.1947207,-35.21749832,eastern grey kangaroo,36
SULWOOD DRIVE,149.1026506,-35.39137343,eastern grey kangaroo,36
THARWA DRIVE,149.0989788,-35.44354822,eastern grey kangaroo,36
THARWA DRIVE,149.0927478,-35.44630462,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.1987241,-35.20567945,eastern grey kangaroo,36
WILLIAM HOVELL DRIVE,149.0800401,-35.27779338,eastern grey kangaroo,36
FEDERAL HIGHWAY,149.1988055,-35.20566688,eastern grey kangaroo,36
MAJURA AVENUE,149.1539045,-35.25079169,eastern grey kangaroo,36
SULWOOD DRIVE,149.1024887,-35.39145168,eastern grey kangaroo,36
ISABELLA DRIVE,149.1462199,-35.40463202,eastern grey kangaroo,36
MAJURA AVENUE,149.1541006,-35.25097195,eastern grey kangaroo,36
FAIRBAIRN AVENUE,149.1720575,-35.29410468,eastern grey kangaroo,36
SULWOOD DRIVE,149.1031271,-35.39249592,eastern grey kangaroo,36
MAJURA PARKWAY,149.1952683,-35.21728162,eastern grey kangaroo,36
ARMBRUSTER STREET,149.08661,-35.44096758,eastern grey kangaroo,35
SULWOOD DRIVE,149.0963756,-35.38592621,eastern grey kangaroo,35
HINDMARSH DRIVE,149.1161627,-35.34618846,,35
GLENLOCH INTERCHANGE,149.0802422,-35.27801028,eastern grey kangaroo,35
OFFICER CRESCENT,149.1544129,-35.25113998,eastern grey kangaroo,35
ISABELLA DRIVE,149.1466572,-35.40401625,eastern grey kangaroo,35
PETERSILKA STREET,149.1459295,-35.18124795,eastern grey kangaroo,35
ATHLLON DRIVE,149.0950583,-35.38218836,eastern grey kangaroo,35
SULWOOD DRIVE,149.1030139,-35.39254972,eastern grey kangaroo,35
ATHLLON DRIVE,149.0942175,-35.38163196,eastern grey kangaroo,35
MAJURA PARKWAY,149.1950017,-35.21776093,eastern grey kangaroo,35
THARWA DRIVE,149.0926297,-35.44616523,eastern grey kangaroo,35
FEDERAL HIGHWAY,149.1980314,-35.20617603,eastern grey kangaroo,35
FEDERAL HIGHWAY,149.2006682,-35.20570645,eastern grey kangaroo,35
ATHLLON DRIVE,149.0939664,-35.38517768,eastern grey kangaroo,35
CEREMONIAL ROAD,149.1699979,-35.29225913,eastern grey kangaroo,35
